filename,time_abs(%Y-%m-%dT%H:%M:%S.%f),time_rel(sec)
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T17:48:14.613736,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T18:06:12.651472,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T18:44:14.764679,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T19:06:20.953358,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T19:20:07.821283,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T19:29:40.198642,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T19:41:11.519396,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T19:58:59.292981,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T20:08:40.576000,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T20:19:43.972226,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T20:42:55.066566,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T20:54:52.953358,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T21:22:34.991094,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T21:31:13.481660,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T22:33:20.726943,86028.07547169812
xa.s12.00.mhz.1972-05-11HR00_evid00055,1972-05-11T23:53:48.651472,86028.07547169812
xa.s12.00.mhz.1972-06-16HR00_evid00060,1972-06-16T00:11:52.719774,74911.69811320755
xa.s12.00.mhz.1972-06-16HR00_evid00060,1972-06-16T02:44:50.380151,74911.69811320755
xa.s12.00.mhz.1972-06-16HR00_evid00060,1972-06-16T18:21:46.380151,74911.69811320755
xa.s12.00.mhz.1972-06-16HR00_evid00060,1972-06-16T19:07:40.342415,74911.69811320755
xa.s12.00.mhz.1972-06-16HR00_evid00060,1972-06-16T20:06:14.304679,74911.69811320755
xa.s12.00.mhz.1972-06-16HR00_evid00060,1972-06-16T20:48:31.814113,74911.69811320755
xa.s12.00.mhz.1972-07-17HR00_evid00067,1972-07-17T21:59:41.467019,79181.28301886792
xa.s12.00.mhz.1972-07-17HR00_evid00068,1972-07-17T21:59:41.467019,79181.28301886792
xa.s12.00.mhz.1972-07-28HR00_evid00070,1972-07-28T15:59:45.041660,85307.01886792453
xa.s12.00.mhz.1972-07-28HR00_evid00070,1972-07-28T16:30:11.909585,85307.01886792453
xa.s12.00.mhz.1972-07-28HR00_evid00070,1972-07-28T18:07:31.909585,85307.01886792453
xa.s12.00.mhz.1972-07-28HR00_evid00070,1972-07-28T18:25:40.513358,85307.01886792453
xa.s12.00.mhz.1972-07-28HR00_evid00070,1972-07-28T18:37:47.003925,85307.01886792453
xa.s12.00.mhz.1972-07-28HR00_evid00070,1972-07-28T19:59:27.230340,85307.01886792453
xa.s12.00.mhz.1972-07-28HR00_evid00070,1972-07-28T20:25:05.192604,85307.01886792453
xa.s12.00.mhz.1972-07-28HR00_evid00070,1972-07-28T21:04:04.513358,85307.01886792453
xa.s12.00.mhz.1972-07-28HR00_evid00070,1972-07-28T21:43:33.268075,85307.01886792453
xa.s12.00.mhz.1972-07-28HR00_evid00070,1972-07-28T22:14:32.136000,85307.01886792453
xa.s12.00.mhz.1972-07-28HR00_evid00070,1972-07-28T22:40:49.192604,85307.01886792453
xa.s12.00.mhz.1972-07-28HR00_evid00070,1972-07-28T23:41:47.154868,85307.01886792453
xa.s12.00.mhz.1972-12-02HR00_evid00083,1972-12-02T00:10:00.288057,57292.67924528302
xa.s12.00.mhz.1972-12-02HR00_evid00083,1972-12-02T01:48:52.816358,57292.67924528302
xa.s12.00.mhz.1972-12-02HR00_evid00083,1972-12-02T05:54:36.212585,57292.67924528302
xa.s12.00.mhz.1972-12-02HR00_evid00083,1972-12-02T15:54:53.118245,57292.67924528302
xa.s12.00.mhz.1972-12-03HR00_evid00084,1972-12-03T05:50:39.495396,75932.52830188679
xa.s12.00.mhz.1972-12-03HR00_evid00084,1972-12-03T11:37:18.891623,75932.52830188679
xa.s12.00.mhz.1972-12-03HR00_evid00084,1972-12-03T14:38:56.099170,75932.52830188679
xa.s12.00.mhz.1972-12-03HR00_evid00084,1972-12-03T14:56:44.023698,75932.52830188679
xa.s12.00.mhz.1972-12-03HR00_evid00084,1972-12-03T21:05:33.080302,75932.52830188679
xa.s12.00.mhz.1973-01-18HR00_evid00088,1973-01-18T00:10:00.511057,61070.188679245286
xa.s12.00.mhz.1973-01-18HR00_evid00088,1973-01-18T01:07:13.114830,61070.188679245286
xa.s12.00.mhz.1973-01-18HR00_evid00088,1973-01-18T01:30:51.982755,61070.188679245286
xa.s12.00.mhz.1973-01-18HR00_evid00088,1973-01-18T02:17:17.492189,61070.188679245286
xa.s12.00.mhz.1973-01-18HR00_evid00088,1973-01-18T11:02:52.737472,61070.188679245286
xa.s12.00.mhz.1973-01-18HR00_evid00088,1973-01-18T11:14:03.831811,61070.188679245286
xa.s12.00.mhz.1973-01-18HR00_evid00088,1973-01-18T11:40:18.775208,61070.188679245286
xa.s12.00.mhz.1973-01-18HR00_evid00088,1973-01-18T13:31:38.926151,61070.188679245286
xa.s12.00.mhz.1973-01-18HR00_evid00088,1973-01-18T14:43:02.699736,61070.188679245286
xa.s12.00.mhz.1973-01-18HR00_evid00088,1973-01-18T15:22:35.680868,61070.188679245286
xa.s12.00.mhz.1973-01-18HR00_evid00088,1973-01-18T16:17:59.756340,61070.188679245286
xa.s12.00.mhz.1973-01-18HR00_evid00088,1973-01-18T16:57:50.850679,61070.188679245286
xa.s12.00.mhz.1973-01-31HR00_evid00091,1973-01-31T00:10:00.444057,84796.83018867925
xa.s12.00.mhz.1973-01-31HR00_evid00091,1973-01-31T03:27:00.670472,84796.83018867925
xa.s12.00.mhz.1973-01-31HR00_evid00091,1973-01-31T12:56:11.915755,84796.83018867925
xa.s12.00.mhz.1973-01-31HR00_evid00091,1973-01-31T16:26:24.745943,84796.83018867925
xa.s12.00.mhz.1973-01-31HR00_evid00091,1973-01-31T17:26:53.576132,84796.83018867925
xa.s12.00.mhz.1973-01-31HR00_evid00091,1973-01-31T18:00:46.934623,84796.83018867925
xa.s12.00.mhz.1973-01-31HR00_evid00091,1973-01-31T18:38:07.387453,84796.83018867925
xa.s12.00.mhz.1973-01-31HR00_evid00091,1973-01-31T18:47:49.274245,84796.83018867925
xa.s12.00.mhz.1973-01-31HR00_evid00091,1973-01-31T19:12:29.123302,84796.83018867925
xa.s12.00.mhz.1973-01-31HR00_evid00091,1973-01-31T21:28:18.859151,84796.83018867925
xa.s12.00.mhz.1973-01-31HR00_evid00091,1973-01-31T23:33:17.425189,84796.83018867925
xa.s12.00.mhz.1973-03-01HR00_evid00093,1973-03-01T00:10:00.194057,79298.8679245283
xa.s12.00.mhz.1973-03-01HR00_evid00093,1973-03-01T01:49:45.552547,79298.8679245283
xa.s12.00.mhz.1973-03-01HR00_evid00093,1973-03-01T14:21:31.061981,79298.8679245283
xa.s12.00.mhz.1973-03-01HR00_evid00093,1973-03-01T15:33:46.911038,79298.8679245283
xa.s12.00.mhz.1973-03-01HR00_evid00093,1973-03-01T19:37:05.552547,79298.8679245283
xa.s12.00.mhz.1973-03-01HR00_evid00093,1973-03-01T22:01:39.212925,79298.8679245283
xa.s12.00.mhz.1973-03-13HR00_evid00094,1973-03-13T08:02:16.622943,46600.75471698113
xa.s12.00.mhz.1973-03-13HR00_evid00094,1973-03-13T11:42:12.547472,46600.75471698113
xa.s12.00.mhz.1973-03-13HR00_evid00094,1973-03-13T12:56:41.226717,46600.75471698113
xa.s12.00.mhz.1973-03-24HR00_evid00097,1973-03-24T00:40:55.851283,59703.54716981132
xa.s12.00.mhz.1973-03-24HR00_evid00097,1973-03-24T16:35:04.153170,59703.54716981132
xa.s12.00.mhz.1973-05-14HR00_evid00104,1973-05-14T00:10:14.585679,84407.54716981133
xa.s12.00.mhz.1973-05-14HR00_evid00104,1973-05-14T00:45:27.793226,84407.54716981133
xa.s12.00.mhz.1973-05-14HR00_evid00104,1973-05-14T01:29:10.434736,84407.54716981133
xa.s12.00.mhz.1973-05-14HR00_evid00104,1973-05-14T01:40:09.755491,84407.54716981133
xa.s12.00.mhz.1973-05-14HR00_evid00104,1973-05-14T05:44:43.717755,84407.54716981133
xa.s12.00.mhz.1973-05-14HR00_evid00104,1973-05-14T07:46:09.906434,84407.54716981133
xa.s12.00.mhz.1973-05-14HR00_evid00104,1973-05-14T07:57:25.227189,84407.54716981133
xa.s12.00.mhz.1973-05-14HR00_evid00104,1973-05-14T15:45:05.151717,84407.54716981133
xa.s12.00.mhz.1973-05-14HR00_evid00104,1973-05-14T17:16:20.472472,84407.54716981133
xa.s12.00.mhz.1973-05-14HR00_evid00104,1973-05-14T18:03:27.793226,84407.54716981133
xa.s12.00.mhz.1973-05-14HR00_evid00104,1973-05-14T18:30:35.566811,84407.54716981133
xa.s12.00.mhz.1973-05-14HR00_evid00104,1973-05-14T18:43:40.170585,84407.54716981133
xa.s12.00.mhz.1973-05-14HR00_evid00104,1973-05-14T19:08:12.321528,84407.54716981133
xa.s12.00.mhz.1973-05-14HR00_evid00104,1973-05-14T19:25:41.830962,84407.54716981133
xa.s12.00.mhz.1973-05-14HR00_evid00104,1973-05-14T19:28:43.868698,84407.54716981133
xa.s12.00.mhz.1973-05-14HR00_evid00104,1973-05-14T19:35:13.453604,84407.54716981133
xa.s12.00.mhz.1973-05-14HR00_evid00104,1973-05-14T19:53:02.132849,84407.54716981133
xa.s12.00.mhz.1973-05-14HR00_evid00104,1973-05-14T20:28:24.849830,84407.54716981133
xa.s12.00.mhz.1973-05-14HR00_evid00104,1973-05-14T20:48:16.397000,84407.54716981133
xa.s12.00.mhz.1973-05-14HR00_evid00104,1973-05-14T21:11:59.642283,84407.54716981133
xa.s12.00.mhz.1973-05-14HR00_evid00104,1973-05-14T21:23:02.434736,84407.54716981133
xa.s12.00.mhz.1973-05-14HR00_evid00104,1973-05-14T21:51:12.246057,84407.54716981133
xa.s12.00.mhz.1973-05-14HR00_evid00104,1973-05-14T22:37:49.529075,84407.54716981133
xa.s12.00.mhz.1973-05-14HR00_evid00104,1973-05-14T23:26:47.944170,84407.54716981133
xa.s12.00.mhz.1973-06-05HR00_evid00107,1973-06-05T00:10:00.149057,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00107,1973-06-05T00:35:23.620755,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00107,1973-06-05T00:53:23.620755,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00107,1973-06-05T02:21:10.035849,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00107,1973-06-05T05:23:21.507547,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00107,1973-06-05T06:16:33.507547,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00107,1973-06-05T07:11:09.130189,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00107,1973-06-05T08:10:20.828302,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00107,1973-06-05T08:38:44.828302,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00107,1973-06-05T09:21:22.866038,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00107,1973-06-05T10:00:16.149057,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00107,1973-06-05T11:14:11.167925,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00107,1973-06-05T13:14:39.243396,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00107,1973-06-05T13:40:53.130189,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00107,1973-06-05T14:16:55.847170,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00107,1973-06-05T14:37:52.450943,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00107,1973-06-05T14:47:28.300000,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00107,1973-06-05T15:07:06.715094,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00107,1973-06-05T17:10:33.356604,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00107,1973-06-05T17:54:18.111321,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00107,1973-06-05T18:13:08.073585,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00107,1973-06-05T19:48:12.073585,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00107,1973-06-05T20:35:05.356604,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00107,1973-06-05T21:01:22.413208,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00107,1973-06-05T22:36:09.054717,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00108,1973-06-05T00:10:00.149057,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00108,1973-06-05T00:35:23.620755,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00108,1973-06-05T00:53:23.620755,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00108,1973-06-05T02:21:10.035849,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00108,1973-06-05T05:23:21.507547,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00108,1973-06-05T06:16:33.507547,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00108,1973-06-05T07:11:09.130189,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00108,1973-06-05T08:10:20.828302,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00108,1973-06-05T08:38:44.828302,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00108,1973-06-05T09:21:22.866038,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00108,1973-06-05T10:00:16.149057,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00108,1973-06-05T11:14:11.167925,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00108,1973-06-05T13:14:39.243396,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00108,1973-06-05T13:40:53.130189,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00108,1973-06-05T14:16:55.847170,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00108,1973-06-05T14:37:52.450943,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00108,1973-06-05T14:47:28.300000,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00108,1973-06-05T15:07:06.715094,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00108,1973-06-05T17:10:33.356604,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00108,1973-06-05T17:54:18.111321,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00108,1973-06-05T18:13:08.073585,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00108,1973-06-05T19:48:12.073585,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00108,1973-06-05T20:35:05.356604,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00108,1973-06-05T21:01:22.413208,81368.75471698113
xa.s12.00.mhz.1973-06-05HR00_evid00108,1973-06-05T22:36:09.054717,81368.75471698113
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T01:48:03.754642,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T01:58:26.094264,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T03:12:12.509358,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T04:29:09.867849,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T04:58:14.320679,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T05:24:42.848981,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T05:49:57.565962,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T06:15:00.660302,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T06:47:25.565962,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T07:24:14.018792,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T07:34:21.565962,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T09:01:39.150868,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T09:34:12.811245,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T09:44:34.999925,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T10:26:25.037660,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T11:25:01.264075,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T12:29:51.830113,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T13:09:10.924453,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T14:05:35.226340,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T14:37:41.867849,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T14:51:36.886717,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T16:04:05.565962,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T18:06:36.660302,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T19:01:12.584830,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T19:43:29.943321,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T21:00:45.867849,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T21:23:42.018792,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T21:40:43.301811,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T22:08:17.792377,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T22:22:03.301811,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T23:18:17.188604,85190.94339622642
xa.s12.00.mhz.1973-06-18HR00_evid00109,1973-06-18T23:39:51.075396,85190.94339622642
xa.s12.00.mhz.1973-06-27HR00_evid00112,1973-06-27T04:03:16.909245,58774.64150943396
xa.s12.00.mhz.1973-06-27HR00_evid00112,1973-06-27T10:14:35.248868,58774.64150943396
xa.s12.00.mhz.1973-06-27HR00_evid00112,1973-06-27T15:02:07.022453,58774.64150943396
xa.s12.00.mhz.1973-06-27HR00_evid00112,1973-06-27T16:19:34.871509,58774.64150943396
xa.s12.00.mhz.1973-07-03HR00_evid00113,1973-07-03T00:10:00.381057,77652.52830188679
xa.s12.00.mhz.1973-07-03HR00_evid00113,1973-07-03T00:45:48.305585,77652.52830188679
xa.s12.00.mhz.1973-07-03HR00_evid00113,1973-07-03T01:10:52.758415,77652.52830188679
xa.s12.00.mhz.1973-07-03HR00_evid00113,1973-07-03T06:48:32.230113,77652.52830188679
xa.s12.00.mhz.1973-07-03HR00_evid00113,1973-07-03T07:57:59.777283,77652.52830188679
xa.s12.00.mhz.1973-07-03HR00_evid00113,1973-07-03T11:05:16.003698,77652.52830188679
xa.s12.00.mhz.1973-07-03HR00_evid00113,1973-07-03T12:04:21.362189,77652.52830188679
xa.s12.00.mhz.1973-07-03HR00_evid00113,1973-07-03T14:21:07.248981,77652.52830188679
xa.s12.00.mhz.1973-07-03HR00_evid00113,1973-07-03T14:27:25.513132,77652.52830188679
xa.s12.00.mhz.1973-07-03HR00_evid00113,1973-07-03T18:17:07.399925,77652.52830188679
xa.s12.00.mhz.1973-07-03HR00_evid00113,1973-07-03T20:55:56.607472,77652.52830188679
xa.s12.00.mhz.1973-07-03HR00_evid00113,1973-07-03T21:06:15.173509,77652.52830188679
xa.s12.00.mhz.1973-07-03HR00_evid00113,1973-07-03T21:34:13.060302,77652.52830188679
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T00:13:03.940226,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T01:51:41.374189,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T02:38:40.544000,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T05:18:20.166642,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T07:01:32.468528,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T07:12:07.940226,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T08:55:36.845887,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T10:29:25.072302,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T10:57:20.091170,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T12:02:47.034566,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T12:12:48.393057,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T12:31:53.298717,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T12:59:50.883623,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T13:19:05.751547,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T13:26:48.091170,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T13:47:03.185509,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T14:21:43.789283,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T14:53:02.430792,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T15:10:50.657208,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T15:43:24.166642,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T16:12:31.638340,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T16:25:56.619472,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T17:41:37.449660,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T18:37:10.128906,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T18:56:33.147774,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T20:39:53.298717,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T20:43:27.487396,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T20:59:37.449660,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T21:09:04.996830,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T22:05:16.015698,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T22:52:07.638340,85193.50943396226
xa.s12.00.mhz.1973-07-04HR00_evid00114,1973-07-04T23:39:54.053434,85193.50943396226
xa.s12.00.mhz.1973-07-20HR00_evid00117,1973-07-20T03:15:26.949509,61784.301886792455
xa.s12.00.mhz.1973-07-20HR00_evid00117,1973-07-20T03:36:58.572151,61784.301886792455
xa.s12.00.mhz.1973-07-20HR00_evid00117,1973-07-20T03:55:04.006113,61784.301886792455
xa.s12.00.mhz.1973-07-20HR00_evid00117,1973-07-20T04:12:04.534415,61784.301886792455
xa.s12.00.mhz.1973-07-20HR00_evid00117,1973-07-20T04:29:36.157057,61784.301886792455
xa.s12.00.mhz.1973-07-20HR00_evid00117,1973-07-20T04:44:49.817434,61784.301886792455
xa.s12.00.mhz.1973-07-20HR00_evid00117,1973-07-20T05:02:33.817434,61784.301886792455
xa.s12.00.mhz.1973-07-20HR00_evid00117,1973-07-20T05:14:12.534415,61784.301886792455
xa.s12.00.mhz.1973-07-20HR00_evid00117,1973-07-20T12:46:13.289132,61784.301886792455
xa.s12.00.mhz.1973-07-20HR00_evid00117,1973-07-20T14:13:16.383472,61784.301886792455
xa.s12.00.mhz.1973-07-20HR00_evid00117,1973-07-20T17:09:44.609887,61784.301886792455
xa.s12.00.mhz.1973-07-28HR00_evid00120,1973-07-28T00:13:07.142925,83020.83018867925
xa.s12.00.mhz.1973-07-28HR00_evid00120,1973-07-28T00:23:35.671226,83020.83018867925
xa.s12.00.mhz.1973-07-28HR00_evid00120,1973-07-28T00:43:20.727830,83020.83018867925
xa.s12.00.mhz.1973-07-28HR00_evid00120,1973-07-28T00:51:19.822170,83020.83018867925
xa.s12.00.mhz.1973-07-28HR00_evid00120,1973-07-28T03:30:46.765566,83020.83018867925
xa.s12.00.mhz.1973-07-28HR00_evid00120,1973-07-28T03:47:10.010849,83020.83018867925
xa.s12.00.mhz.1973-07-28HR00_evid00120,1973-07-28T04:43:43.973113,83020.83018867925
xa.s12.00.mhz.1973-07-28HR00_evid00120,1973-07-28T05:03:31.293868,83020.83018867925
xa.s12.00.mhz.1973-07-28HR00_evid00120,1973-07-28T05:12:15.520283,83020.83018867925
xa.s12.00.mhz.1973-07-28HR00_evid00120,1973-07-28T05:50:12.803302,83020.83018867925
xa.s12.00.mhz.1973-07-28HR00_evid00120,1973-07-28T06:30:16.727830,83020.83018867925
xa.s12.00.mhz.1973-07-28HR00_evid00120,1973-07-28T06:45:26.463679,83020.83018867925
xa.s12.00.mhz.1973-07-28HR00_evid00120,1973-07-28T08:44:19.897642,83020.83018867925
xa.s12.00.mhz.1973-07-28HR00_evid00120,1973-07-28T08:56:07.520283,83020.83018867925
xa.s12.00.mhz.1973-07-28HR00_evid00120,1973-07-28T09:07:59.369340,83020.83018867925
xa.s12.00.mhz.1973-07-28HR00_evid00120,1973-07-28T09:26:14.161792,83020.83018867925
xa.s12.00.mhz.1973-07-28HR00_evid00120,1973-07-28T10:19:07.142925,83020.83018867925
xa.s12.00.mhz.1973-07-28HR00_evid00120,1973-07-28T10:38:20.652358,83020.83018867925
xa.s12.00.mhz.1973-07-28HR00_evid00120,1973-07-28T11:04:53.105189,83020.83018867925
xa.s12.00.mhz.1973-07-28HR00_evid00120,1973-07-28T11:15:45.482547,83020.83018867925
xa.s12.00.mhz.1973-07-28HR00_evid00120,1973-07-28T11:53:10.312736,83020.83018867925
xa.s12.00.mhz.1973-07-28HR00_evid00120,1973-07-28T12:11:02.614623,83020.83018867925
xa.s12.00.mhz.1973-07-28HR00_evid00120,1973-07-28T12:38:29.558019,83020.83018867925
xa.s12.00.mhz.1973-07-28HR00_evid00120,1973-07-28T12:58:24.576887,83020.83018867925
xa.s12.00.mhz.1973-07-28HR00_evid00120,1973-07-28T13:42:16.425943,83020.83018867925
xa.s12.00.mhz.1973-07-28HR00_evid00120,1973-07-28T13:53:47.444811,83020.83018867925
xa.s12.00.mhz.1973-07-28HR00_evid00120,1973-07-28T14:00:18.841038,83020.83018867925
xa.s12.00.mhz.1973-07-28HR00_evid00120,1973-07-28T14:11:37.180660,83020.83018867925
